PATHS-UP MultiModal Wearable
Firmware Version: 0.7.6.1

PPG Settings
PPG Channel: 1
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 7
LED Wavelength: LED Green
PPG Channel: 2
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 7
LED Wavelength: LED Green

BioZ Settings
BioZ Carrier Frequency:	17000 Hz
Current Setting:	Off


Contact Pressure
w: 0.00 g, p: 0.00 mmHg
w: 0.00 g, p: 0.00 mmHg

Data Format: ASCII Unsigned Integers
Sample Rate: 100
Sample Time: 10
Desired Samples: 1000

Start Tick: 252190 at 12-35-46.201 2023-10-26
Sample Count,PPG 1,PPG 2,BioZ 1,BioZ 2
609,10568,5093,36,23
610,10588,5090,36,22
611,10572,5090,35,21
612,10582,5093,38,22
613,10580,5090,37,24
614,10574,5092,36,23
615,10593,5091,37,24
616,10579,5091,37,25
617,10591,5089,38,26
618,10592,5091,37,24
619,10587,5089,37,23
620,10604,5087,36,23
621,10589,5089,37,22
622,10606,5090,36,20
623,10621,5089,38,22
624,10609,5091,36,23
625,10638,5090,37,24
626,10633,5091,38,27
627,10648,5088,37,26
628,10663,5092,37,24
629,10660,5090,37,25
630,10680,5091,37,21
631,10675,5091,37,25
632,10690,5092,37,23
633,10709,5091,37,25
634,10691,5091,37,24
635,10727,5093,38,26
636,10723,5090,37,24
637,10730,5091,36,22
638,10751,5092,37,23
639,10739,5091,36,26
640,10772,5089,36,25
641,10768,5090,37,20
642,10767,5092,38,21
643,10791,5091,38,24
644,10761,5092,37,26
645,10768,5090,36,28
646,10754,5092,35,27
647,10734,5091,36,24
648,10735,5093,38,25
649,10700,5093,37,21
650,10694,5089,37,21
651,10663,5090,37,25
652,10628,5092,36,24
653,10629,5089,38,23
654,10591,5091,38,26
655,10582,5089,37,25
656,10576,5089,37,23
657,10557,5090,36,24
658,10576,5089,37,23
659,10563,5091,37,23
660,10562,5090,35,23
661,10568,5087,36,26
662,10556,5089,36,24
663,10578,5089,35,24
664,10572,5088,37,25
665,10577,5088,37,24
666,10595,5089,37,22
667,10585,5090,36,22
668,10607,5089,36,23
669,10608,5088,36,24
670,10615,5091,37,21
671,10635,5088,36,22
672,10618,5090,37,24
673,10643,5091,37,22
674,10639,5091,37,25
675,10637,5087,36,26
676,10657,5088,36,26
677,10640,5090,37,25
678,10647,5089,38,26
679,10644,5087,38,24
680,10631,5090,37,23
681,10655,5088,37,23
682,10632,5089,36,22
683,10656,5087,36,22
684,10662,5089,36,23
685,10654,5090,38,25
686,10673,5089,37,26
687,10667,5090,37,24
688,10676,5089,37,24
689,10690,5089,36,24
690,10682,5090,38,23
691,10709,5089,38,23
692,10708,5090,36,22
693,10716,5091,36,23
694,10738,5089,38,24
695,10731,5089,38,21
696,10761,5088,37,23
697,10761,5089,37,24
698,10761,5091,35,27
699,10792,5091,38,26
700,10781,5089,37,26
701,10801,5090,38,24
702,10808,5090,36,25
703,10812,5090,37,26
704,10836,5090,37,28
705,10828,5090,36,22
706,10841,5092,37,25
707,10850,5090,37,25
708,10850,5093,36,23
709,10878,5091,37,22
710,10850,5091,36,25
711,10853,5093,36,23
712,10838,5090,37,24
713,10806,5090,35,22
714,10809,5092,39,21
715,10769,5089,37,24
716,10753,5092,37,20
717,10738,5088,37,24
718,10702,5089,37,20
719,10702,5092,39,21
720,10675,5089,37,20
721,10668,5088,38,20
722,10671,5090,37,21
723,10652,5087,38,25
724,10658,5088,38,21
725,10647,5089,34,24
726,10648,5089,37,21
727,10670,5088,36,24
728,10646,5090,36,24
729,10678,5090,35,24
730,10673,5089,36,24
731,10679,5090,35,21
732,10707,5092,36,20
733,10697,5088,37,23
734,10715,5091,37,23
735,10718,5090,37,22
736,10715,5090,37,22
737,10743,5089,36,22
738,10721,5088,38,21
739,10734,5089,36,23
740,10740,5088,37,24
741,10734,5090,37,25
742,10745,5089,37,24
743,10731,5088,37,23
744,10735,5089,36,23
745,10743,5090,35,24
746,10726,5089,36,23
747,10751,5090,36,21
748,10738,5090,36,20
749,10747,5091,38,22
750,10763,5089,38,22
751,10747,5089,36,24
752,10778,5089,37,21
753,10770,5090,35,23
754,10782,5090,36,25
755,10795,5090,38,23
756,10782,5089,37,20
757,10802,5090,36,23
758,10805,5089,36,22
759,10812,5091,37,22
760,10838,5089,38,21
761,10829,5089,39,22
762,10844,5091,37,24
763,10846,5092,36,25
764,10847,5090,37,23
765,10879,5090,38,24
766,10872,5092,37,25
767,10892,5091,37,25
