VAL,PPG1,PPG2,BIOZ1,BIOZ2
809,23719,20166,39,21
810,23723,20167,37,22
811,23723,20162,38,22
812,23718,20157,37,21
813,23709,20166,37,20
814,23715,20163,38,23
815,23712,20164,38,20
816,23714,20166,39,20
817,23715,20168,37,22
818,23714,20162,39,22
819,23704,20161,40,21
820,23704,20162,37,20
821,23710,20163,38,21
822,23705,20160,37,22
823,23698,20167,36,21
824,23702,20164,37,20
825,23701,20162,37,20
826,23697,20167,38,21
827,23701,20164,37,19
828,23699,20162,36,21
829,23698,20161,37,22
830,23698,20161,39,20
831,23698,20159,38,22
832,23697,20165,39,21
833,23698,20164,38,21
834,23703,20157,38,21
835,23697,20163,37,22
836,23705,20163,38,20
837,23704,20163,38,21
838,23707,20157,37,19
839,23708,20154,36,21
840,23711,20159,37,20
841,23710,20159,36,20
842,23714,20158,36,21
843,23715,20158,40,21
844,23714,20158,38,20
845,23714,20153,40,23
846,23702,20154,38,21
847,23699,20157,37,21
848,23706,20157,37,21
849,23714,20157,38,22
850,23712,20158,37,22
851,23711,20157,37,22
852,23711,20152,38,23
853,23714,20158,37,20
854,23723,20157,38,21
855,23718,20149,36,20
856,23710,20151,38,22
857,23712,20147,36,22
858,23710,20149,36,21
859,23708,20152,38,20
860,23708,20145,38,19
861,23708,20153,37,20
862,23720,20152,38,20
863,23725,20151,38,21
864,23729,20155,39,21
865,23733,20150,38,19
866,23726,20150,38,20
867,23726,20151,39,21
868,23728,20146,38,20
869,23715,20151,37,21
870,23718,20146,39,20
871,23716,20156,38,21
872,23730,20153,37,21
873,23732,20152,37,21
874,23733,20154,39,21
875,23736,20151,39,21
876,23738,20154,37,21
877,23742,20156,37,21
878,23742,20152,36,21
879,23732,20149,37,20
880,23733,20155,39,21
881,23743,20154,37,21
882,23745,20152,38,21
883,23744,20150,37,21
884,23746,20155,39,22
885,23749,20153,38,20
886,23750,20156,36,21
887,23755,20154,38,21
888,23749,20153,37,21
889,23741,20152,38,21
890,23740,20154,37,21
891,23742,20158,37,20
892,23745,20158,38,21
893,23744,20155,38,19
894,23737,20156,39,21
895,23734,20163,38,21
896,23743,20163,39,22
897,23742,20162,38,23
898,23735,20162,39,19
899,23733,20159,39,21
900,23728,20164,37,20
901,23731,20160,38,21
902,23722,20160,39,22
903,23717,20161,37,22
904,23717,20159,38,19
905,23719,20163,37,22
906,23716,20164,37,21
907,23718,20163,38,21
908,23714,20167,38,21
909,23718,20170,38,22
910,23719,20171,37,22
911,23717,20172,39,21
912,23709,20173,38,21
913,23706,20172,38,20
914,23704,20179,38,21
915,23712,20170,36,22
916,23697,20173,37,22
917,23699,20182,40,20
918,23709,20180,37,21
919,23708,20183,38,21
920,23706,20185,37,20
921,23704,20186,37,20
922,23698,20180,37,20
923,23690,20183,38,20
924,23696,20182,39,20
925,23695,20186,38,22
926,23698,20186,37,20
927,23699,20182,37,20
928,23698,20186,38,22
929,23708,20182,38,22
930,23707,20179,37,20
931,23706,20178,38,20
932,23711,20181,37,22
933,23724,20182,37,20
934,23735,20176,37,20
935,23737,20178,38,20
936,23750,20174,37,21
937,23755,20178,37,19
938,23768,20176,37,22
939,23766,20179,37,22
940,23764,20173,38,21
941,23761,20173,36,22
942,23765,20176,38,21
943,23779,20178,38,20
944,23786,20179,39,21
945,23788,20185,37,22
946,23794,20182,37,21
947,23787,20185,38,21
948,23790,20187,37,20
949,23788,20185,37,22
950,23780,20186,37,20
951,23778,20188,39,20
952,23772,20194,38,22
953,23778,20196,37,21
954,23768,20193,37,21
955,23763,20192,37,22
956,23757,20192,37,21
957,23752,20193,37,20
958,23746,20199,37,20
959,23741,20200,38,22
960,23736,20201,36,20
961,23732,20200,37,21
962,23726,20205,37,20
963,23726,20210,37,20
964,23728,20203,36,21
965,23716,20208,37,21
966,23721,20209,36,20
967,23725,20207,38,21
968,23721,20207,38,19
969,23724,20213,37,21
970,23735,20217,37,21
971,23740,20209,38,23
972,23724,20208,37,20
973,23701,20205,37,20
974,23684,20195,39,21
975,23652,20183,38,20
976,23620,20172,37,20
977,23593,20156,38,21
978,23557,20136,39,20
979,23525,20130,37,22
980,23509,20121,38,21
981,23484,20118,38,20
982,23465,20126,38,22
983,23462,20121,38,20
984,23451,20120,37,20
985,23441,20127,38,21
986,23439,20128,38,20
987,23423,20133,37,21
988,23413,20130,37,22
989,23393,20140,37,19
990,23383,20142,39,21
991,23364,20150,37,20
992,23352,20158,37,19
993,23350,20161,38,19
994,23357,20170,38,20
995,23377,20177,38,21
996,23389,20186,37,20
997,23397,20192,37,22
998,23406,20196,38,20
999,23420,20202,37,22
