VAL,PPG1,PPG2,BIOZ1,BIOZ2
617,27459,28347,47,15
618,27452,28342,46,14
619,27456,28323,45,15
620,27445,28311,47,15
621,27442,28299,46,14
622,27437,28285,47,15
623,27425,28286,47,14
624,27430,28283,45,14
625,27424,28284,47,15
626,27421,28290,49,15
627,27424,28291,47,15
628,27420,28303,46,15
629,27428,28309,48,16
630,27427,28326,48,15
631,27442,28337,46,14
632,27451,28341,48,16
633,27450,28359,47,16
634,27467,28371,47,15
635,27481,28373,46,14
636,27480,28379,47,16
637,27486,28376,47,16
638,27487,28378,47,16
639,27488,28389,47,15
640,27501,28379,46,15
641,27493,28378,47,15
642,27494,28381,47,14
643,27495,28376,48,15
644,27494,28379,46,16
645,27498,28376,46,15
646,27494,28382,47,16
647,27504,28386,46,15
648,27506,28392,46,14
649,27513,28395,45,16
650,27519,28382,46,15
651,27511,28394,47,15
652,27525,28400,46,17
653,27527,28398,47,16
654,27533,28398,46,15
655,27535,28395,46,15
656,27536,28391,47,16
657,27538,28386,47,15
658,27535,28376,46,15
659,27528,28382,46,15
660,27542,28373,47,15
661,27530,28371,47,15
662,27537,28366,46,15
663,27534,28354,47,15
664,27523,28362,48,15
665,27531,28363,45,15
666,27536,28365,47,15
667,27535,28372,47,15
668,27543,28362,48,15
669,27533,28374,47,14
670,27544,28364,48,14
671,27532,28374,48,15
672,27536,28374,47,15
673,27536,28376,47,16
674,27531,28373,46,16
675,27526,28379,47,16
676,27527,28392,46,16
677,27537,28401,46,15
678,27540,28405,47,16
679,27537,28414,48,16
680,27543,28418,48,15
681,27543,28421,47,15
682,27546,28434,45,15
683,27559,28430,48,17
684,27556,28422,47,16
685,27554,28417,47,17
686,27553,28412,48,15
687,27552,28421,47,14
688,27565,28413,46,15
689,27559,28409,47,15
690,27560,28407,48,15
691,27562,28396,47,15
692,27553,28401,49,14
693,27561,28389,47,16
694,27546,28387,47,15
695,27546,28391,47,16
696,27551,28380,46,15
697,27534,28390,46,15
698,27535,28388,47,15
699,27525,28397,47,16
700,27530,28406,46,15
701,27534,28402,46,16
702,27523,28409,46,16
703,27528,28414,48,16
704,27532,28425,46,15
705,27544,28428,46,14
706,27542,28416,46,14
707,27528,28429,47,15
708,27539,28425,47,15
709,27532,28440,46,13
710,27543,28438,46,16
711,27539,28436,47,16
712,27529,28448,48,16
713,27540,28451,45,16
714,27539,28454,46,14
715,27539,28460,46,16
716,27544,28454,46,14
717,27536,28466,47,16
718,27551,28463,48,16
719,27554,28453,47,16
720,27550,28439,47,15
721,27544,28423,48,16
722,27536,28417,46,14
723,27539,28411,49,14
724,27533,28399,47,16
725,27521,28394,48,16
726,27517,28382,48,15
727,27501,28391,48,15
728,27506,28392,47,16
729,27504,28387,47,15
730,27494,28398,48,15
731,27505,28395,47,16
732,27501,28392,48,16
733,27499,28394,48,15
734,27501,28384,48,16
735,27491,28384,47,16
736,27496,28380,47,14
737,27492,28365,47,17
738,27478,28368,47,14
739,27481,28361,48,15
740,27468,28370,47,15
741,27476,28365,48,15
742,27468,28365,47,15
743,27465,28375,47,16
744,27472,28380,47,14
745,27470,28381,47,15
746,27463,28385,47,17
747,27459,28394,48,16
748,27457,28405,46,16
749,27455,28413,47,16
750,27455,28428,47,16
751,27458,28439,47,15
752,27462,28452,48,15
753,27461,28480,48,14
754,27473,28494,47,16
755,27474,28517,47,16
756,27484,28545,47,16
757,27495,28565,49,15
758,27497,28594,46,15
759,27514,28601,47,15
760,27509,28625,47,15
761,27521,28651,46,15
762,27534,28677,47,17
763,27544,28700,47,16
764,27553,28728,47,16
765,27561,28746,47,14
766,27571,28768,47,16
767,27583,28774,47,15
