PATHS-UP MultiModal Wearable
Firmware Version: 0.7.6.1

PPG Settings
PPG Channel: 1
DAC Value: 1 Voltage: 0.00
PGA Gain Setting: 7
LED Wavelength: LED Green
PPG Channel: 2
DAC Value: 1 Voltage: 0.00
PGA Gain Setting: 7
LED Wavelength: LED Green

BioZ Settings
"BioZ Carrier Frequency:	17000 Hz"
"Current Setting:	Off"


Contact Pressure
w: 0.00 g, p: 0.00 mmHg
w: 0.00 g, p: 0.00 mmHg

Data Format: ASCII Unsigned Integers
Sample Rate: 100
Sample Time: 10
Desired Samples: 1000

Start Tick: 122104 at 12-33-16.330 2023-10-26
Sample Count,PPG 1,PPG 2,BioZ 1,BioZ 2
707,9433,5059,41,0
708,9457,5060,39,0
709,9460,5060,38,0
710,9463,5058,40,0
711,9491,5060,40,0
712,9482,5059,40,0
713,9490,5060,39,0
714,9503,5061,40,0
715,9501,5060,40,0
716,9533,5062,40,0
717,9526,5063,38,0
718,9538,5063,39,0
719,9554,5059,39,0
720,9543,5061,39,0
721,9573,5062,39,0
722,9578,5060,40,0
723,9577,5063,39,0
724,9601,5060,40,0
725,9588,5061,38,0
726,9613,5063,39,0
727,9597,5064,39,0
728,9585,5063,40,0
729,9573,5064,41,0
730,9536,5061,39,0
731,9528,5061,39,0
732,9487,5062,39,0
733,9458,5062,39,0
734,9443,5061,39,0
735,9393,5058,39,0
736,9380,5059,38,0
737,9358,5059,40,0
738,9335,5059,40,0
739,9338,5060,40,0
740,9313,5057,40,0
741,9309,5057,38,0
742,9308,5057,38,0
743,9289,5057,39,0
744,9309,5058,39,0
745,9294,5059,37,0
746,9298,5059,39,0
747,9315,5057,40,0
748,9306,5060,38,0
749,9327,5059,39,0
750,9323,5057,41,0
751,9331,5058,40,0
752,9349,5058,39,0
753,9341,5056,41,0
754,9361,5059,40,0
755,9348,5059,40,0
756,9353,5062,39,0
757,9367,5059,38,0
758,9350,5059,38,0
759,9355,5058,39,0
760,9365,5061,40,0
761,9358,5057,40,0
762,9374,5061,38,0
763,9356,5059,40,0
764,9373,5059,40,0
765,9362,5059,39,0
766,9358,5059,41,0
767,9376,5058,39,0
768,9369,5059,40,0
769,9379,5062,39,0
770,9389,5060,40,0
771,9378,5060,39,0
772,9407,5060,40,0
773,9400,5058,39,0
774,9404,5060,39,0
775,9417,5060,39,0
776,9420,5058,38,0
777,9444,5059,39,0
778,9443,5057,39,0
779,9444,5061,39,0
780,9470,5060,39,0
781,9464,5059,38,0
782,9493,5061,39,0
783,9491,5061,40,0
784,9485,5062,40,0
785,9511,5060,40,0
786,9502,5061,38,0
787,9530,5061,39,0
788,9529,5059,39,0
789,9526,5059,39,0
790,9540,5063,40,0
791,9532,5061,38,0
792,9530,5061,38,0
793,9516,5062,38,0
794,9489,5061,39,0
795,9485,5059,39,0
796,9439,5061,40,0
797,9412,5060,40,0
798,9393,5058,39,0
799,9351,5059,39,0
800,9352,5060,38,0
801,9312,5059,38,0
802,9306,5060,38,0
803,9293,5059,40,0
804,9269,5059,40,0
805,9281,5057,39,0
806,9270,5058,39,0
807,9265,5056,41,0
808,9267,5058,39,0
809,9253,5057,39,0
810,9280,5057,40,0
811,9270,5057,39,0
812,9275,5057,39,0
813,9293,5058,40,0
814,9289,5058,39,0
815,9311,5059,38,0
816,9311,5057,41,0
817,9308,5059,39,0
818,9339,5058,39,0
819,9319,5059,37,0
820,9337,5057,38,0
821,9329,5060,40,0
822,9330,5060,38,0
823,9347,5059,40,0
824,9329,5060,39,0
825,9344,5059,37,0
826,9336,5059,39,0
827,9330,5059,38,0
828,9340,5058,38,0
829,9328,5060,38,0
830,9342,5059,39,0
831,9346,5058,40,0
832,9334,5059,39,0
833,9357,5060,39,0
834,9353,5057,40,0
835,9354,5058,39,0
836,9370,5060,38,0
837,9363,5061,37,0
838,9388,5062,39,0
839,9383,5062,40,0
840,9393,5060,41,0
841,9411,5061,40,0
842,9405,5061,40,0
843,9431,5062,39,0
844,9427,5062,39,0
845,9433,5061,39,0
846,9453,5061,38,0
847,9446,5060,38,0
848,9472,5064,38,0
849,9480,5062,39,0
850,9480,5062,39,0
851,9502,5062,38,0
852,9491,5064,38,0
853,9508,5062,40,0
854,9518,5065,40,0
855,9511,5063,39,0
856,9529,5061,41,0
857,9503,5063,39,0
858,9497,5063,39,0
859,9480,5063,40,0
860,9448,5062,39,0
861,9446,5061,39,0
862,9401,5062,38,0
863,9380,5061,39,0
864,9356,5059,39,0
865,9317,5059,39,0
866,9313,5060,40,0
867,9288,5060,38,0
868,9281,5057,38,0
869,9272,5058,40,0
870,9260,5059,38,0
871,9265,5058,40,0
872,9252,5058,39,0
873,9246,5059,39,0
874,9270,5059,39,0
875,9256,5060,39,0
876,9281,5061,40,0
877,9277,5059,39,0
878,9280,5057,38,0
879,9304,5059,39,0
880,9302,5060,40,0
881,9319,5059,39,0
882,9321,5059,38,0
883,9321,5061,40,0
884,9343,5059,39,0
885,9327,5060,39,0
886,9337,5061,40,0
887,9342,5058,38,0
888,9331,5061,38,0
889,9352,5060,38,0
890,9340,5060,39,0
891,9332,5060,39,0
892,9347,5061,39,0
893,9334,5061,39,0
894,9356,5064,37,0
895,9343,5060,41,0
896,9341,5062,38,0
897,9363,5059,40,0
898,9353,5064,39,0
899,9378,5062,40,0
900,9373,5062,40,0
901,9387,5061,39,0
902,9403,5061,40,0
903,9391,5063,39,0
904,9419,5061,40,0
905,9416,5061,40,0
906,9420,5062,39,0
907,9446,5063,40,0
908,9438,5063,38,0
909,9454,5062,39,0
910,9466,5063,38,0
911,9455,5065,40,0
912,9487,5064,39,0
913,9482,5065,38,0
914,9495,5063,38,0
915,9504,5062,39,0
916,9498,5065,38,0
917,9518,5062,39,0
918,9512,5065,38,0
919,9513,5063,39,0
920,9516,5064,38,0
921,9491,5064,40,0
922,9494,5063,39,0
923,9456,5063,38,0
924,9431,5064,39,0
925,9412,5062,40,0
926,9368,5064,38,0
927,9353,5063,38,0
928,9320,5062,39,0
929,9293,5061,39,0
930,9299,5060,39,0
931,9262,5059,39,0
932,9267,5060,38,0
933,9256,5060,39,0
934,9246,5062,38,0
935,9258,5060,39,0
936,9237,5060,40,0
937,9251,5060,40,0
938,9252,5059,39,0
939,9250,5059,38,0
940,9266,5060,41,0
941,9259,5061,40,0
942,9272,5061,40,0
943,9280,5060,39,0
944,9278,5061,38,0
945,9299,5060,40,0
946,9298,5061,40,0
947,9294,5059,37,0
948,9309,5059,40,0
949,9287,5059,39,0
950,9305,5060,40,0
951,9286,5059,40,0
952,9288,5059,38,0
953,9298,5059,38,0
954,9286,5060,39,0
955,9305,5060,40,0
956,9289,5060,40,0
957,9290,5061,39,0
958,9304,5060,40,0
959,9293,5060,38,0
960,9312,5059,39,0
961,9310,5059,38,0
962,9309,5061,38,0
963,9330,5061,40,0
964,9314,5060,38,0
965,9330,5061,37,0
966,9339,5062,41,0
967,9340,5059,39,0
968,9366,5061,38,0
969,9347,5059,39,0
970,9365,5061,39,0
971,9375,5061,39,0
972,9376,5062,39,0
973,9401,5065,40,0
974,9397,5062,38,0
975,9412,5063,39,0
976,9424,5062,39,0
977,9412,5063,39,0
978,9438,5062,40,0
979,9431,5064,39,0
980,9443,5063,39,0
981,9446,5063,39,0
982,9427,5062,40,0
983,9432,5062,38,0
984,9402,5063,40,0
985,9373,5063,39,0
