VAL,PPG1,PPG2,BIOZ1,BIOZ2
541,29938,29655,28,16
542,29919,29712,28,17
543,29991,29674,28,15
544,29941,29702,27,16
545,29983,29692,27,17
546,29966,29683,29,17
547,29969,29722,26,15
548,30025,29676,28,17
549,29971,29705,29,18
550,30002,29710,26,16
551,30014,29681,28,16
552,29986,29725,27,16
553,30042,29694,27,15
554,30003,29713,27,17
555,30028,29714,28,15
556,30032,29693,27,16
557,30015,29737,27,15
558,30071,29710,30,16
559,30028,29702,28,18
560,30021,29747,28,16
561,30079,29706,28,16
562,30032,29741,29,16
563,30088,29726,27,15
564,30066,29734,27,16
565,30081,29756,28,15
566,30108,29715,27,15
567,30069,29761,28,15
568,30129,29747,28,15
569,30112,29744,28,15
570,30113,29766,28,16
571,30135,29721,29,17
572,30065,29746,27,16
573,30094,29727,28,16
574,30061,29710,28,15
575,30034,29734,28,14
576,30061,29682,28,16
577,29987,29680,27,15
578,29983,29705,29,16
579,30005,29643,27,15
580,29929,29682,28,15
581,29977,29642,30,16
582,29919,29661,28,15
583,29931,29666,28,16
584,29933,29630,29,14
585,29884,29679,27,16
586,29939,29648,27,17
587,29902,29654,27,14
588,29900,29670,28,14
589,29919,29630,28,15
590,29870,29673,27,16
591,29921,29642,27,16
592,29884,29655,28,17
593,29901,29670,28,15
594,29921,29634,30,17
595,29865,29670,28,16
596,29910,29668,27,15
597,29901,29639,29,15
598,29870,29685,29,14
599,29921,29643,28,14
600,29879,29673,28,15
601,29916,29657,28,17
602,29895,29651,27,16
603,29886,29682,27,16
604,29921,29635,30,16
605,29863,29659,27,15
606,29894,29659,28,15
607,29883,29634,27,15
608,29862,29672,29,16
609,29908,29639,27,15
610,29857,29653,27,17
611,29874,29650,27,15
612,29878,29618,27,16
613,29844,29665,28,15
614,29906,29648,27,16
615,29886,29644,28,15
616,29882,29678,29,15
617,29930,29623,28,16
618,29857,29672,28,16
619,29919,29649,27,18
620,29887,29649,27,17
621,29901,29678,27,16
622,29939,29631,27,17
