VAL,PPG1,PPG2,BIOZ1,BIOZ2
814,10898,6832,31,20
815,10883,6833,32,20
816,10891,6834,32,19
817,10922,6835,31,20
818,10939,6837,32,20
819,10897,6834,31,20
820,10907,6838,31,20
821,10928,6840,29,19
822,10936,6836,32,21
823,10923,6843,30,19
824,10904,6837,32,18
825,10896,6838,30,18
826,10910,6841,30,20
827,10925,6839,31,19
828,10907,6842,31,19
829,10892,6838,32,20
830,10888,6843,32,21
831,10913,6844,31,21
832,10923,6843,32,18
833,10912,6847,31,20
834,10894,6841,31,20
835,10902,6849,31,20
836,10939,6850,31,21
837,10940,6844,32,19
838,10907,6850,31,19
839,10930,6848,31,20
840,10937,6850,32,20
841,10956,6853,33,20
842,10954,6851,34,20
843,10940,6856,31,19
844,10945,6854,33,18
845,10964,6860,30,20
846,10990,6863,30,19
847,10979,6860,32,19
848,10962,6866,32,19
849,10976,6862,31,19
850,10999,6867,32,20
851,11017,6866,32,19
852,10985,6863,31,21
853,10979,6869,31,19
854,11004,6868,33,19
855,11028,6872,31,21
856,11025,6874,31,19
857,11005,6874,31,20
858,11025,6877,30,20
859,11043,6878,29,19
860,11048,6877,31,19
861,11034,6880,32,19
862,11026,6877,30,21
863,11029,6882,31,20
864,11059,6886,32,20
865,11058,6883,30,20
866,11042,6886,31,19
867,11039,6883,33,18
868,11056,6889,32,19
869,11085,6893,32,19
870,11091,6890,30,20
871,11063,6893,32,22
872,11069,6894,31,19
873,11090,6897,32,18
874,11119,6904,32,20
875,11112,6900,32,19
876,11103,6905,31,19
877,11128,6905,31,20
878,11140,6909,32,21
879,11143,6913,31,19
880,11129,6908,32,19
881,11116,6911,31,19
882,11122,6909,31,19
883,11131,6912,32,20
884,11118,6909,30,19
885,11062,6903,30,21
886,11027,6899,31,20
887,11013,6900,33,19
888,11002,6894,31,20
889,10963,6892,30,19
890,10913,6882,32,18
891,10892,6884,31,18
892,10905,6881,33,20
893,10906,6877,31,19
894,10880,6880,30,19
895,10871,6878,31,19
896,10883,6877,31,20
897,10895,6881,32,18
898,10882,6873,30,19
899,10860,6875,31,20
900,10849,6873,30,19
901,10859,6876,32,19
902,10881,6877,32,19
903,10877,6875,32,19
904,10858,6874,31,20
