VAL,PPG1,PPG2,BIOZ1,BIOZ2
625,9762,5073,37,22
626,9773,5072,37,19
627,9760,5072,37,20
628,9764,5074,35,19
629,9786,5073,37,21
630,9761,5073,37,21
631,9794,5071,37,21
632,9778,5072,36,24
633,9784,5073,36,20
634,9802,5071,35,20
635,9794,5072,36,24
636,9815,5073,36,22
637,9815,5072,37,22
638,9814,5072,37,24
639,9845,5071,36,23
640,9833,5073,38,24
641,9863,5074,36,24
642,9871,5072,38,23
643,9866,5075,36,23
644,9895,5074,37,21
645,9883,5073,37,23
646,9902,5073,36,23
647,9909,5073,38,25
648,9908,5076,35,24
649,9940,5074,37,22
650,9924,5075,37,22
651,9944,5077,36,21
652,9962,5075,36,23
653,9943,5077,36,23
654,9973,5076,35,25
655,9970,5076,36,21
656,9970,5076,36,24
657,9990,5077,36,23
658,9956,5076,36,22
659,9965,5077,38,21
660,9934,5075,38,19
661,9919,5076,35,22
662,9908,5073,37,22
663,9863,5075,38,24
664,9858,5076,36,24
665,9825,5073,37,23
666,9799,5074,37,19
667,9797,5074,34,20
668,9755,5074,37,23
669,9750,5074,37,23
670,9738,5076,36,23
671,9729,5073,36,23
672,9739,5074,38,20
673,9718,5073,37,21
674,9721,5073,36,19
675,9725,5073,36,23
676,9705,5074,37,20
677,9737,5075,36,22
678,9723,5074,37,23
679,9736,5075,35,23
680,9751,5074,37,23
681,9739,5076,37,25
682,9764,5073,36,26
683,9758,5073,37,23
684,9774,5076,35,20
685,9788,5074,35,19
686,9776,5077,37,20
687,9803,5075,37,19
688,9793,5076,36,22
689,9793,5075,37,22
690,9807,5076,37,23
691,9792,5074,35,23
692,9809,5075,37,23
693,9804,5075,35,26
694,9801,5077,37,23
695,9826,5074,36,22
696,9804,5074,37,22
697,9824,5076,35,20
698,9824,5073,36,22
699,9822,5073,37,22
700,9844,5075,35,23
701,9834,5075,36,25
702,9860,5076,37,24
703,9865,5076,37,24
704,9862,5076,35,25
705,9894,5074,36,23
706,9882,5075,36,23
707,9897,5077,39,25
708,9916,5075,36,26
709,9902,5076,37,26
710,9934,5076,36,25
711,9931,5076,36,25
712,9940,5077,37,24
713,9962,5078,36,26
714,9954,5076,35,23
715,9985,5077,37,28
716,9978,5078,35,26
717,9991,5078,36,25
718,10014,5075,35,26
719,10000,5077,36,25
720,10033,5076,35,24
721,10019,5077,37,22
722,10035,5077,37,22
723,10064,5077,35,25
724,10045,5079,37,22
725,10067,5076,35,22
726,10057,5075,36,25
727,10038,5077,36,25
728,10044,5078,37,23
729,10007,5075,36,23
730,9980,5077,37,25
731,9976,5076,37,24
732,9934,5075,36,24
733,9930,5077,37,26
734,9890,5073,36,25
735,9878,5077,36,25
736,9863,5076,37,25
737,9842,5077,38,24
738,9854,5077,37,22
739,9828,5077,36,19
740,9827,5077,36,19
741,9835,5076,36,21
742,9813,5077,35,23
743,9838,5076,35,23
744,9823,5077,37,23
745,9832,5076,36,21
746,9847,5077,36,21
747,9831,5077,37,24
748,9858,5075,37,25
749,9869,5077,36,23
750,9866,5076,37,26
751,9890,5076,36,18
752,9874,5077,37,21
753,9902,5075,37,20
754,9898,5076,37,22
755,9896,5078,37,26
756,9919,5079,36,26
757,9906,5077,36,25
758,9924,5077,36,23
759,9916,5075,37,21
760,9907,5077,36,22
761,9933,5077,38,20
762,9911,5077,36,23
763,9924,5075,36,23
764,9935,5073,37,27
765,9924,5075,37,27
766,9943,5076,37,22
767,9938,5075,38,21
768,9943,5077,36,24
769,9967,5076,38,22
770,9952,5075,37,22
771,9982,5076,35,26
772,9972,5078,35,25
773,9984,5078,36,23
774,10006,5076,37,22
775,9983,5078,36,21
776,10014,5077,36,26
777,10003,5076,35,26
778,10027,5079,37,26
779,10048,5073,38,26
780,10030,5076,35,24
781,10056,5078,36,22
782,10058,5077,36,25
783,10067,5077,36,20
784,10096,5077,35,22
785,10080,5078,36,24
786,10105,5079,36,20
787,10118,5080,36,26
788,10113,5078,37,23
789,10140,5078,35,23
790,10125,5079,38,22
791,10151,5079,38,25
792,10167,5079,37,24
793,10164,5079,36,24
794,10194,5080,36,24
795,10184,5078,37,22
796,10193,5080,37,18
797,10196,5079,38,20
798,10175,5079,37,20
799,10180,5080,36,22
800,10147,5080,37,21
801,10137,5080,37,18
802,10125,5079,36,22
803,10075,5080,37,21
804,10072,5079,36,20
805,10037,5079,36,22
806,10007,5077,35,22
807,10018,5077,36,26
808,9979,5075,37,24
809,9992,5076,38,25
810,9968,5077,36,25
811,9964,5076,36,22
812,9976,5077,37,23
813,9955,5077,36,27
814,9968,5078,36,21
815,9966,5076,37,23
816,9963,5077,37,26
817,9993,5077,38,25
818,9981,5078,37,24
819,10003,5079,37,23
820,9998,5078,36,22
821,9998,5076,36,21
822,10024,5077,38,21
823,10005,5078,38,23
824,10023,5078,37,26
825,10045,5076,36,22
826,10022,5078,37,24
827,10053,5077,37,22
828,10039,5075,36,21
829,10046,5078,37,23
830,10054,5078,36,21
831,10037,5080,36,20
832,10066,5078,37,19
833,10050,5076,35,21
834,10052,5078,38,21
835,10069,5077,36,27
836,10054,5080,36,24
837,10075,5080,36,25
838,10069,5078,38,20
839,10072,5079,36,21
840,10095,5077,36,24
841,10082,5079,36,24
842,10104,5079,36,24
843,10121,5076,37,22
844,10114,5078,37,25
845,10136,5079,37,19
846,10125,5078,38,23
847,10152,5079,35,26
848,10154,5079,35,25
849,10156,5081,35,18
850,10190,5080,36,20
851,10179,5079,35,20
852,10203,5079,38,19
853,10207,5079,37,20
854,10205,5080,36,17
855,10240,5079,35,19
856,10226,5079,37,24
857,10251,5080,36,25
858,10261,5080,36,24
859,10249,5080,36,22
860,10287,5082,36,21
861,10293,5080,38,24
862,10287,5081,36,22
863,10319,5078,35,24
864,10303,5081,36,23
865,10325,5081,35,22
866,10315,5082,36,24
867,10314,5082,36,23
868,10324,5082,36,23
869,10284,5083,36,21
870,10287,5081,37,19
871,10250,5083,35,21
872,10227,5082,37,20
873,10222,5080,37,23
874,10180,5081,35,26
875,10168,5079,36,25
876,10142,5079,36,24
877,10122,5079,36,25
878,10131,5077,35,25
879,10100,5079,36,25
880,10103,5079,36,25
881,10114,5080,36,22
882,10087,5079,36,25
883,10111,5081,37,21
884,10097,5081,37,24
885,10107,5081,37,23
886,10125,5078,36,20
887,10115,5080,36,21
888,10146,5080,36,19
889,10143,5081,38,20
890,10156,5082,37,22
891,10170,5081,36,24
892,10159,5081,38,22
893,10182,5081,36,19
894,10176,5079,37,20
895,10190,5081,37,18
896,10209,5081,36,21
897,10190,5082,36,21
