VAL,PPG1,PPG2,BIOZ1,BIOZ2
632,31072,15782,37,0
633,31065,15789,36,0
634,31070,15801,36,0
635,31083,15794,37,0
636,31066,15797,37,0
637,31091,15799,37,0
638,31090,15789,37,0
639,31091,15800,39,0
640,31108,15791,38,0
641,31096,15789,38,0
642,31103,15788,37,0
643,31100,15789,36,0
644,31098,15799,36,0
645,31118,15801,38,0
646,31112,15802,36,0
647,31120,15799,36,0
648,31119,15798,38,0
649,31119,15793,37,0
650,31115,15785,39,0
651,31110,15787,37,0
652,31123,15786,37,0
653,31114,15783,36,0
654,31116,15782,38,0
655,31124,15771,38,0
656,31119,15757,38,0
657,31126,15757,37,0
658,31124,15744,37,0
659,31128,15735,37,0
660,31133,15733,39,0
661,31134,15721,37,0
662,31127,15731,36,0
663,31145,15717,38,0
664,31131,15719,38,0
665,31152,15718,36,0
666,31155,15722,37,0
667,31164,15728,37,0
668,31174,15732,39,0
669,31171,15741,38,0
670,31179,15749,38,0
671,31187,15749,38,0
672,31178,15758,38,0
673,31195,15759,38,0
674,31187,15761,37,0
675,31197,15769,38,0
676,31201,15770,39,0
677,31198,15790,38,0
678,31216,15798,37,0
679,31205,15800,39,0
680,31212,15803,38,0
681,31218,15800,37,0
682,31214,15798,37,0
683,31225,15803,37,0
684,31217,15810,38,0
685,31211,15828,39,0
686,31218,15833,38,0
687,31204,15837,38,0
688,31212,15834,37,0
689,31186,15838,37,0
690,31179,15846,37,0
691,31175,15847,37,0
692,31159,15849,37,0
693,31157,15848,37,0
694,31140,15840,37,0
695,31127,15846,37,0
696,31126,15851,37,0
697,31115,15854,37,0
698,31114,15860,38,0
699,31115,15852,38,0
700,31102,15856,35,0
701,31114,15853,36,0
702,31099,15854,36,0
703,31114,15857,39,0
704,31107,15856,37,0
705,31107,15859,37,0
706,31113,15865,36,0
707,31106,15869,37,0
708,31121,15879,38,0
709,31121,15888,38,0
710,31120,15895,35,0
711,31125,15913,38,0
712,31118,15930,36,0
713,31125,15958,37,0
714,31136,15969,37,0
715,31129,15988,38,0
716,31141,16006,36,0
717,31126,16023,37,0
718,31136,16037,37,0
719,31143,16036,37,0
720,31126,16050,38,0
721,31133,16059,38,0
722,31133,16060,38,0
723,31127,16076,39,0
724,31136,16082,37,0
725,31142,16084,38,0
726,31160,16076,36,0
727,31144,16065,39,0
728,31149,16073,37,0
729,31160,16067,37,0
730,31143,16073,37,0
731,31157,16080,36,0
732,31150,16083,38,0
733,31150,16105,37,0
734,31175,16107,37,0
735,31157,16112,37,0
736,31176,16110,38,0
737,31185,16101,39,0
738,31178,16110,36,0
739,31198,16112,37,0
740,31183,16135,38,0
741,31204,16134,37,0
742,31204,16132,35,0
743,31201,16143,38,0
744,31214,16145,36,0
745,31211,16153,37,0
746,31217,16170,39,0
747,31222,16177,38,0
748,31220,16186,37,0
749,31235,16186,38,0
750,31223,16194,39,0
751,31234,16207,37,0
752,31235,16214,37,0
753,31225,16227,38,0
754,31227,16247,37,0
755,31219,16256,39,0
756,31210,16269,37,0
757,31212,16273,37,0
758,31185,16279,37,0
759,31186,16286,37,0
760,31170,16291,37,0
761,31163,16292,36,0
762,31155,16292,38,0
763,31142,16302,38,0
764,31146,16308,35,0
765,31133,16314,39,0
766,31136,16320,37,0
767,31142,16315,36,0
768,31132,16307,37,0
769,31137,16315,38,0
770,31136,16315,37,0
771,31143,16311,37,0
772,31148,16304,38,0
773,31144,16301,37,0
774,31150,16303,38,0
775,31160,16304,36,0
776,31161,16294,39,0
777,31165,16301,38,0
778,31172,16298,38,0
779,31176,16304,38,0
780,31180,16301,39,0
781,31172,16301,39,0
782,31177,16306,38,0
783,31169,16302,37,0
784,31175,16314,38,0
785,31186,16309,38,0
786,31178,16304,38,0
787,31188,16301,36,0
788,31178,16292,39,0
789,31179,16293,38,0
790,31189,16289,36,0
791,31186,16276,37,0
