VAL,PPG1,PPG2,BIOZ1,BIOZ2
881,27900,28648,34,20
882,27886,28655,34,21
883,27888,28651,35,21
884,27883,28649,35,21
885,27881,28653,35,20
886,27883,28661,35,21
887,27891,28655,36,21
888,27879,28656,35,20
889,27877,28660,34,19
890,27884,28654,34,19
891,27882,28651,34,22
892,27877,28656,34,21
893,27874,28651,34,22
894,27864,28656,34,20
895,27873,28651,34,20
896,27869,28666,34,22
897,27879,28658,35,21
898,27867,28655,35,21
899,27867,28659,36,20
900,27874,28659,34,21
901,27873,28655,37,20
902,27866,28658,34,21
903,27873,28658,34,21
904,27873,28662,33,20
905,27885,28658,35,19
906,27876,28664,35,19
907,27878,28662,35,20
908,27875,28660,34,21
909,27873,28665,35,21
910,27884,28670,34,20
911,27889,28667,34,20
912,27886,28659,35,21
913,27883,28666,33,20
914,27896,28672,34,20
915,27901,28665,36,21
916,27890,28670,34,19
917,27892,28671,36,22
918,27895,28665,35,19
919,27887,28664,34,20
920,27882,28667,34,19
921,27886,28664,35,20
922,27884,28667,34,19
923,27891,28665,35,21
924,27892,28666,35,22
925,27892,28662,32,21
926,27886,28668,34,20
927,27896,28673,35,22
928,27902,28672,34,20
929,27904,28670,36,20
930,27897,28675,35,21
931,27899,28671,36,20
932,27900,28663,35,20
933,27896,28666,35,20
934,27901,28670,34,20
935,27902,28671,34,22
936,27901,28672,35,21
937,27904,28685,35,21
938,27917,28677,36,21
939,27901,28668,35,21
940,27891,28682,36,23
941,27906,28687,35,22
942,27913,28674,36,20
943,27901,28686,35,21
944,27907,28678,33,20
945,27899,28677,35,20
946,27893,28678,35,20
947,27898,28677,35,20
948,27899,28675,33,22
949,27893,28686,35,21
950,27900,28678,35,20
951,27898,28678,32,21
952,27897,28690,34,20
953,27900,28684,33,21
954,27890,28676,33,20
955,27883,28678,35,21
956,27887,28680,36,20
957,27889,28675,35,21
958,27883,28680,35,20
959,27887,28678,36,22
960,27891,28676,35,21
961,27893,28680,35,20
962,27899,28681,34,20
963,27896,28685,35,22
964,27893,28680,36,20
965,27893,28674,34,20
966,27890,28680,34,20
967,27892,28681,35,21
968,27887,28678,35,21
969,27884,28679,34,20
970,27886,28677,34,22
971,27890,28675,34,21
972,27887,28684,36,20
973,27893,28681,34,21
974,27890,28683,34,22
975,27893,28684,33,21
976,27889,28688,35,21
977,27892,28681,36,21
978,27886,28685,34,19
979,27893,28696,35,20
980,27906,28682,35,20
981,27892,28684,36,20
982,27888,28688,37,19
983,27889,28690,34,22
984,27893,28692,35,20
985,27899,28688,36,21
986,27891,28689,33,21
987,27886,28687,34,22
988,27886,28690,35,19
989,27894,28688,34,20
990,27893,28684,35,20
991,27886,28690,34,20
992,27891,28687,36,21
993,27888,28692,35,21
994,27897,28694,35,21
995,27892,28693,35,20
996,27893,28692,35,20
997,27890,28693,35,21
998,27892,28696,34,20
999,27893,28691,34,19
1000,27887,28692,34,21
