VAL,PPG1,PPG2,BIOZ1,BIOZ2
519,27121,28117,48,17
520,27130,28114,50,15
521,27121,28107,50,15
522,27124,28112,48,17
523,27121,28103,48,17
524,27115,28098,49,16
525,27117,28098,50,17
526,27109,28094,50,15
527,27113,28099,48,16
528,27111,28093,48,17
529,27111,28108,49,16
530,27129,28086,48,17
531,27105,28094,49,17
532,27121,28094,48,16
533,27114,28089,48,16
534,27111,28102,48,17
535,27127,28096,50,16
536,27113,28107,50,17
537,27131,28107,49,18
538,27131,28109,48,17
539,27123,28106,49,16
540,27127,28112,49,17
541,27123,28108,49,16
542,27123,28116,50,16
543,27129,28111,49,15
544,27117,28124,50,17
545,27137,28126,49,16
546,27128,28125,48,17
547,27136,28131,49,17
548,27142,28120,48,16
549,27127,28124,49,15
550,27140,28123,49,16
551,27130,28131,48,17
552,27142,28133,48,16
553,27147,28131,48,16
554,27135,28128,48,15
555,27140,28131,49,17
556,27138,28130,48,16
557,27135,28133,49,16
558,27146,28136,49,16
559,27140,28138,48,15
560,27148,28142,47,15
561,27143,28137,49,17
562,27142,28143,48,17
563,27154,28140,48,16
564,27143,28142,48,16
565,27150,28149,49,17
566,27151,28145,50,16
567,27146,28152,48,16
568,27158,28142,48,16
569,27146,28134,49,16
570,27150,28129,50,17
571,27145,28104,49,15
572,27135,28100,49,15
573,27144,28088,49,15
574,27134,28074,48,15
575,27132,28070,49,15
576,27138,28067,49,15
577,27130,28061,50,17
578,27134,28064,49,14
579,27127,28065,49,16
580,27132,28075,48,15
581,27139,28068,49,17
582,27121,28083,48,18
583,27140,28091,48,17
584,27133,28090,49,15
585,27133,28095,49,16
586,27135,28100,49,17
587,27129,28111,49,16
588,27143,28105,49,15
589,27130,28109,50,15
590,27136,28119,49,16
591,27146,28108,50,17
592,27131,28107,48,17
593,27137,28109,47,15
594,27130,28110,48,16
595,27132,28117,48,16
596,27146,28111,50,17
597,27131,28110,48,17
598,27137,28114,48,14
599,27136,28108,49,16
600,27130,28115,49,17
601,27141,28111,50,16
602,27132,28113,49,16
603,27141,28110,49,15
604,27133,28099,49,17
605,27121,28116,49,16
606,27145,28116,48,14
607,27133,28112,49,17
608,27133,28117,49,16
609,27137,28112,49,17
610,27130,28121,51,17
611,27142,28121,48,16
612,27134,28122,49,16
613,27138,28128,48,15
614,27146,28130,49,15
615,27142,28127,48,17
616,27146,28133,50,19
617,27146,28127,49,16
618,27143,28136,50,16
619,27152,28124,48,17
620,27136,28133,49,17
621,27156,28134,49,15
622,27152,28130,48,17
623,27153,28133,49,16
624,27162,28132,49,14
625,27156,28133,49,17
626,27166,28127,49,16
627,27153,28129,48,16
628,27162,28133,49,15
629,27172,28131,49,16
630,27161,28128,48,17
631,27166,28134,49,16
632,27167,28131,49,16
633,27157,28146,48,16
634,27177,28143,48,16
635,27167,28147,49,17
636,27172,28157,48,16
637,27179,28151,50,17
638,27170,28161,48,17
639,27187,28159,49,17
640,27173,28160,48,16
641,27182,28171,49,17
642,27187,28162,50,17
643,27174,28174,49,17
644,27191,28180,49,15
645,27184,28169,47,17
646,27181,28181,51,17
647,27194,28155,49,17
648,27168,28153,48,16
649,27182,28144,50,17
650,27175,28118,49,17
651,27160,28118,48,16
652,27173,28108,48,16
653,27157,28099,50,15
654,27162,28094,49,17
655,27154,28088,48,15
656,27148,28100,49,16
657,27164,28097,49,17
658,27146,28105,50,15
659,27161,28108,49,17
660,27159,28118,48,15
661,27166,28120,49,16
662,27167,28118,49,17
663,27154,28123,48,15
664,27162,28130,48,18
665,27161,28125,49,16
666,27155,28135,48,16
667,27167,28129,49,16
668,27156,28132,47,16
669,27165,28130,49,16
670,27163,28128,48,16
671,27156,28128,49,16
672,27163,28131,48,16
673,27159,28128,50,16
674,27165,28130,49,15
675,27166,28116,48,16
676,27153,28118,50,16
677,27167,28116,50,17
678,27163,28105,49,15
679,27167,28102,50,18
680,27171,28088,50,17
681,27155,28085,50,15
682,27166,28088,49,17
683,27166,28073,50,17
684,27160,28081,49,17
685,27174,28077,49,17
686,27160,28082,47,16
687,27171,28090,49,16
688,27167,28090,47,15
689,27165,28101,48,17
690,27174,28111,49,16
691,27168,28119,48,17
692,27172,28128,49,16
693,27171,28131,48,17
694,27169,28141,48,17
695,27181,28144,50,16
696,27168,28155,49,16
697,27186,28167,49,17
698,27192,28159,50,15
699,27194,28171,50,16
700,27214,28165,47,16
701,27209,28168,49,16
702,27225,28173,49,16
703,27238,28167,48,15
704,27235,28170,47,15
705,27254,28168,50,17
706,27252,28173,49,17
707,27269,28171,48,17
708,27273,28169,49,17
709,27269,28168,49,16
710,27279,28174,50,16
711,27280,28165,49,15
712,27281,28172,49,16
713,27286,28165,50,15
714,27277,28170,49,15
715,27292,28168,49,16
716,27285,28169,48,16
717,27292,28172,49,14
718,27304,28163,49,14
719,27292,28169,49,16
720,27304,28175,50,17
721,27305,28168,49,17
722,27303,28177,50,16
723,27319,28172,51,18
724,27305,28163,49,17
725,27310,28164,49,15
726,27313,28146,49,18
727,27305,28138,50,14
728,27313,28128,49,16
729,27302,28108,48,14
730,27297,28107,49,14
731,27304,28088,48,15
732,27289,28081,50,16
733,27295,28068,49,17
734,27279,28069,47,17
735,27288,28069,48,17
736,27283,28067,48,17
737,27277,28071,50,14
738,27287,28075,49,18
739,27277,28079,50,15
740,27285,28092,50,16
741,27294,28085,50,17
742,27278,28095,49,18
743,27293,28090,49,16
744,27276,28097,48,16
745,27285,28107,49,18
746,27296,28107,48,16
747,27286,28105,48,16
748,27292,28110,49,18
749,27292,28100,49,16
750,27283,28112,49,15
751,27297,28103,48,17
752,27281,28103,49,16
753,27293,28102,49,17
754,27285,28105,48,17
755,27291,28101,48,16
756,27289,28102,48,17
757,27283,28098,48,16
758,27290,28093,48,17
759,27276,28101,49,17
760,27281,28092,48,16
761,27283,28096,48,16
762,27274,28099,50,17
763,27279,28102,50,16
764,27274,28097,49,16
765,27265,28099,51,16
766,27274,28108,48,16
767,27268,28095,48,16
768,27265,28101,49,17
769,27264,28095,48,17
770,27257,28101,48,17
771,27271,28095,49,16
772,27260,28094,48,17
773,27265,28095,49,16
774,27267,28087,48,16
775,27258,28086,49,15
776,27266,28090,49,15
777,27262,28078,50,16
778,27261,28085,49,16
779,27270,28077,48,17
780,27259,28078,48,16
781,27268,28079,48,17
782,27258,28068,49,16
783,27256,28076,48,17
784,27266,28066,49,16
785,27250,28083,49,16
786,27272,28078,47,15
787,27258,28080,49,16
788,27265,28091,47,15
789,27278,28080,48,16
790,27267,28079,48,17
791,27273,28090,50,17
792,27277,28080,49,15
793,27269,28086,48,15
794,27283,28086,49,17
795,27269,28081,48,17
796,27275,28095,50,16
797,27281,28087,49,16
798,27272,28094,48,15
799,27286,28079,48,16
800,27265,28079,48,16
801,27277,28069,48,17
802,27275,28051,49,16
803,27268,28037,48,17
804,27270,28032,49,17
805,27268,28016,50,17
806,27267,28006,48,17
807,27263,27990,49,16
808,27247,27984,49,16
809,27255,27982,50,16
810,27243,27982,50,17
811,27243,27991,50,16
812,27251,27991,49,16
813,27241,28001,50,16
814,27259,28009,48,15
815,27254,28000,49,15
816,27247,28010,49,16
817,27257,28015,48,17
818,27255,28012,48,16
819,27258,28021,49,17
820,27258,28010,49,16
821,27254,28018,48,16
822,27264,28014,48,17
823,27253,28020,48,15
824,27263,28020,49,16
825,27260,28021,48,17
826,27259,28028,49,16
827,27273,28021,49,18
828,27255,28024,47,16
829,27265,28027,49,16
830,27268,28019,50,15
831,27261,28019,48,15
832,27269,28018,49,15
833,27257,28014,49,16
834,27261,28020,48,17
835,27266,28013,49,16
836,27254,28018,47,17
837,27268,28016,48,15
838,27256,28020,46,15
839,27265,28024,50,18
840,27268,28023,48,17
841,27254,28028,48,16
842,27266,28031,48,16
843,27264,28033,48,16
844,27265,28036,50,16
845,27271,28033,49,17
846,27263,28034,49,16
847,27271,28032,47,15
848,27266,28034,48,16
849,27272,28036,48,16
850,27278,28029,49,17
851,27267,28033,49,16
852,27279,28021,49,17
853,27264,28027,50,15
854,27269,28040,49,17
855,27284,28036,49,16
856,27275,28030,49,18
857,27278,28030,48,15
858,27276,28025,47,15
859,27273,28026,49,16
860,27279,28030,48,16
861,27278,28029,49,16
862,27281,28029,48,15
863,27284,28023,49,15
864,27273,28033,48,16
865,27288,28032,49,15
866,27275,28036,50,17
867,27285,28042,48,16
868,27288,28038,50,16
869,27279,28040,48,16
870,27288,28037,48,17
871,27278,28024,48,16
872,27279,28016,48,15
873,27280,27996,47,16
874,27261,27990,48,16
875,27267,27983,46,16
876,27256,27969,49,16
877,27254,27972,49,17
878,27256,27963,48,18
879,27243,27967,48,15
880,27250,27969,47,17
881,27245,27962,49,16
882,27235,27983,51,17
883,27257,27979,50,17
884,27241,27985,49,17
885,27251,27993,49,16
886,27249,27991,50,16
887,27246,27997,46,17
888,27256,27999,49,16
889,27244,28000,49,15
890,27253,27993,49,16
891,27242,27985,49,18
892,27234,27997,47,17
893,27253,27996,48,17
894,27242,28000,47,17
895,27254,28005,49,16
896,27255,27994,50,15
897,27246,27997,49,17
898,27255,28004,48,16
899,27252,27990,48,15
900,27242,28000,50,16
901,27259,27984,49,18
902,27239,27986,48,15
903,27252,27977,47,15
904,27239,27974,49,17
905,27243,27976,48,15
906,27246,27973,48,17
907,27238,27967,49,16
908,27243,27977,48,16
909,27245,27967,47,17
910,27239,27976,49,16
911,27251,27969,50,16
912,27238,27963,47,15
913,27241,27978,49,16
914,27251,27967,48,16
915,27244,27971,49,16
916,27253,27981,49,17
917,27252,27965,48,18
918,27246,27976,49,16
919,27257,27969,48,18
920,27248,27973,50,16
921,27257,27975,49,16
922,27252,27971,49,16
923,27259,27979,48,17
924,27265,27963,48,17
925,27252,27976,47,17
926,27272,27975,50,16
927,27262,27973,48,15
928,27270,27977,49,18
929,27273,27970,49,17
930,27263,27973,49,18
931,27271,27970,49,17
932,27267,27967,49,17
933,27267,27975,49,17
934,27282,27967,48,17
935,27269,27971,47,15
936,27283,27975,49,16
937,27284,27969,48,16
938,27279,27975,47,16
939,27288,27969,48,16
940,27277,27970,47,15
941,27285,27962,48,17
942,27274,27946,48,16
943,27272,27938,48,17
944,27276,27917,48,18
945,27257,27911,50,15
946,27267,27895,49,17
947,27253,27883,48,17
948,27251,27875,48,16
949,27252,27867,48,16
950,27239,27862,48,16
951,27242,27866,49,16
952,27243,27864,49,16
953,27234,27867,50,15
954,27239,27870,48,16
955,27232,27873,47,17
956,27230,27882,48,16
957,27237,27880,50,16
958,27222,27889,47,16
959,27233,27892,49,17
960,27225,27896,49,16
961,27231,27906,49,17
962,27231,27904,48,17
963,27222,27913,49,17
964,27236,27906,49,16
965,27217,27913,49,17
966,27225,27920,49,14
967,27229,27918,49,16
968,27219,27927,48,15
969,27237,27922,49,18
970,27221,27917,49,17
971,27223,27929,49,17
972,27234,27918,49,16
973,27217,27914,49,16
974,27224,27916,47,16
975,27222,27911,50,16
976,27216,27910,48,16
977,27219,27905,50,17
978,27210,27903,48,15
979,27217,27902,49,17
980,27213,27897,49,16
981,27212,27899,47,17
982,27219,27894,48,16
983,27207,27895,48,15
984,27213,27908,48,16
985,27220,27894,48,16
986,27205,27903,49,16
987,27217,27902,49,15
988,27207,27901,48,17
989,27216,27891,48,16
990,27202,27897,49,15
991,27204,27897,49,16
992,27209,27897,49,15
993,27207,27889,49,17
994,27201,27902,48,17
995,27218,27894,48,17
996,27204,27899,49,17
997,27218,27889,48,16
998,27199,27888,49,17
999,27208,27901,48,15
