PATHS-UP MultiModal Wearable
Firmware Version: 0.7.6.1

PPG Settings
PPG Channel: 1
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 4
LED Wavelength: LED IR
PPG Channel: 2
DAC Value: 20 Voltage: 0.10V
PGA Gain Setting: 6
LED Wavelength: LED IR

BioZ Settings
BioZ Carrier Frequency:	17000 Hz
Current Setting:	Off


Contact Pressure
w: 0.00 g, p: 0.00 mmHg
w: 0.00 g, p: 0.00 mmHg

Data Format: ASCII Unsigned Integers
Sample Rate: 1000
Sample Time: 1
Desired Samples: 1000

Start Tick: 227001 at 12-35-16.369 2023-10-26
Sample Count,PPG 1,PPG 2,BioZ 1,BioZ 2
661,31149,15293,38,0
662,31144,15294,38,0
663,31145,15295,36,0
664,31145,15290,38,0
665,31140,15296,39,0
666,31148,15293,38,0
667,31141,15290,39,0
668,31136,15289,38,0
669,31145,15294,39,0
670,31152,15290,39,0
671,31145,15295,38,0
672,31156,15291,38,0
673,31153,15292,39,0
674,31149,15293,38,0
675,31154,15290,39,0
676,31145,15290,38,0
677,31153,15285,38,0
678,31144,15290,38,0
679,31147,15290,39,0
680,31147,15288,38,0
681,31143,15288,39,0
682,31145,15291,38,0
683,31150,15287,39,0
684,31148,15289,38,0
685,31160,15293,37,0
686,31164,15283,38,0
687,31146,15287,38,0
688,31159,15282,40,0
689,31148,15285,38,0
690,31154,15283,38,0
691,31150,15282,39,0
692,31148,15281,39,0
693,31147,15279,39,0
694,31145,15288,38,0
695,31156,15282,38,0
696,31143,15289,38,0
697,31157,15286,40,0
698,31150,15287,38,0
699,31154,15285,38,0
700,31150,15286,38,0
701,31158,15286,38,0
702,31158,15283,38,0
703,31155,15282,39,0
704,31151,15286,38,0
705,31156,15278,39,0
706,31142,15284,37,0
707,31152,15283,39,0
708,31148,15288,38,0
709,31152,15291,37,0
710,31151,15291,39,0
711,31153,15292,38,0
712,31157,15291,38,0
713,31153,15293,39,0
714,31158,15291,39,0
715,31161,15286,38,0
716,31160,15282,38,0
717,31155,15286,39,0
718,31157,15282,40,0
719,31155,15284,39,0
720,31156,15278,38,0
721,31149,15283,39,0
722,31156,15278,38,0
723,31147,15285,39,0
724,31161,15281,39,0
725,31163,15282,39,0
726,31164,15281,38,0
727,31164,15283,38,0
728,31166,15278,38,0
729,31161,15282,39,0
730,31166,15279,39,0
731,31164,15281,38,0
732,31162,15280,38,0
733,31162,15278,38,0
734,31156,15279,38,0
735,31159,15278,38,0
736,31158,15279,37,0
737,31156,15281,37,0
738,31157,15284,39,0
739,31164,15282,38,0
740,31161,15284,36,0
741,31172,15283,37,0
742,31165,15285,39,0
743,31165,15292,39,0
744,31173,15282,38,0
745,31157,15290,40,0
746,31166,15284,38,0
747,31159,15288,38,0
748,31158,15289,37,0
749,31159,15288,38,0
750,31157,15290,38,0
751,31158,15288,36,0
752,31155,15293,39,0
753,31163,15291,40,0
754,31157,15297,38,0
755,31167,15296,39,0
756,31164,15294,38,0
757,31168,15293,38,0
758,31164,15292,39,0
759,31165,15289,38,0
760,31160,15285,38,0
761,31156,15289,38,0
762,31160,15287,39,0
763,31156,15290,39,0
764,31163,15291,39,0
765,31163,15288,38,0
766,31157,15293,39,0
767,31165,15292,40,0
768,31164,15295,39,0
769,31170,15295,39,0
770,31169,15296,38,0
771,31176,15291,39,0
772,31170,15291,39,0
773,31169,15291,40,0
774,31163,15291,37,0
775,31158,15296,37,0
776,31167,15294,38,0
777,31158,15294,37,0
778,31158,15297,39,0
779,31160,15296,38,0
780,31162,15300,38,0
781,31170,15300,38,0
782,31169,15301,39,0
783,31170,15303,38,0
784,31171,15303,40,0
785,31170,15305,39,0
786,31172,15299,40,0
787,31167,15298,38,0
788,31164,15302,39,0
789,31163,15303,38,0
790,31168,15299,38,0
