PATHS-UP MultiModal Wearable
Firmware Version: 0.7.6.1

PPG Settings
PPG Channel: 1
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 7
LED Wavelength: LED Green
PPG Channel: 2
DAC Value: 0 Voltage: 0.00V
PGA Gain Setting: 7
LED Wavelength: LED Green

BioZ Settings
BioZ Carrier Frequency:	17000 Hz
Current Setting:	Off


Contact Pressure
w: 0.00 g, p: 0.00 mmHg
w: 0.00 g, p: 0.00 mmHg

Data Format: ASCII Hex Integers
Sample Rate: 1000
Sample Time: 1
Desired Samples: 1000

Start Tick: 177709 at 12-34-20.383 2023-10-26
Sample Count,PPG 1,PPG 2,BioZ 1,BioZ 2
488,2944,13E5,0027,0000
489,293E,13E5,0026,0000
490,2939,13E6,0027,0000
491,293C,13E5,0026,0000
492,293A,13E4,0026,0000
493,2939,13E7,0027,0000
494,293E,13E5,0026,0000
495,293F,13E5,0028,0000
496,2943,13E6,0028,0000
497,2940,13E5,0026,0000
498,293F,13E5,0026,0000
499,292A,13E6,0025,0000
500,2923,13E4,0028,0000
501,291F,13E8,0026,0000
502,291C,13E3,0029,0000
503,2917,13E6,0026,0000
504,2917,13E6,0025,0000
505,2915,13E6,0027,0000
506,2917,13E5,0027,0000
507,2916,13E6,0025,0000
508,2918,13E5,0026,0000
509,2917,13E5,0027,0000
510,2918,13E6,0027,0000
511,2917,13E5,0024,0000
512,2911,13E5,0027,0000
513,2909,13E5,0027,0000
514,2903,13E5,0025,0000
515,28F7,13E4,0027,0000
516,28F4,13E5,0028,0000
517,28F1,13E6,0027,0000
518,28EE,13E4,0026,0000
519,28EB,13E5,0026,0000
520,28EC,13E5,0027,0000
521,28ED,13E4,0028,0000
522,28EF,13E5,0026,0000
523,28F2,13E6,0025,0000
524,28F2,13E5,0028,0000
525,28EF,13E5,0027,0000
526,28E8,13E4,0026,0000
527,28E2,13E5,0025,0000
528,28E0,13E3,0026,0000
529,28DA,13E5,0027,0000
530,28D7,13E5,0026,0000
531,28CA,13E5,0025,0000
532,28CB,13E5,0027,0000
533,28CB,13E5,0027,0000
534,28CA,13E3,0027,0000
535,28CD,13E6,0026,0000
536,28D1,13E4,0026,0000
537,28D1,13E6,0027,0000
538,28D6,13E4,0026,0000
539,28CD,13E3,0026,0000
540,28CC,13E4,0027,0000
541,28CA,13E2,0026,0000
542,28C4,13E3,0028,0000
543,28C0,13E2,0026,0000
544,28BC,13E2,0028,0000
545,28B8,13E3,0027,0000
546,28B4,13E3,0027,0000
547,28BB,13E5,0028,0000
548,28B9,13E4,0028,0000
549,28BE,13E3,0027,0000
550,28BF,13E3,0027,0000
551,28C3,13E5,0027,0000
552,28C0,13E4,0027,0000
553,28C0,13E2,0027,0000
554,28BA,13E3,0026,0000
555,28AE,13E4,0025,0000
556,28AE,13E1,0026,0000
557,28A4,13E4,0027,0000
558,28A9,13E2,0026,0000
559,289F,13E4,0027,0000
560,289E,13E3,0026,0000
561,28A4,13E3,0027,0000
562,28A6,13E3,0026,0000
563,28AC,13E4,0027,0000
564,28B0,13E3,0027,0000
565,28B1,13E3,0027,0000
566,28AE,13E3,0027,0000
567,28AA,13E3,0027,0000
568,28A4,13E2,0026,0000
569,28A0,13E4,0026,0000
570,289A,13E3,0027,0000
571,2893,13E5,0028,0000
572,2891,13E1,0028,0000
573,2892,13E4,0027,0000
574,2898,13E2,0026,0000
575,2896,13E4,0026,0000
576,289B,13E3,0027,0000
577,289B,13E3,0027,0000
578,28A0,13E3,0026,0000
579,28A8,13E4,0025,0000
580,28A9,13E3,0027,0000
581,28A4,13E2,0028,0000
582,28A3,13E1,0026,0000
583,289B,13E3,0027,0000
584,289B,13E4,0027,0000
585,289A,13E2,0027,0000
586,2895,13E5,0028,0000
587,2893,13E6,0028,0000
588,2897,13E2,0027,0000
589,2894,13E5,0026,0000
590,2899,13E4,0025,0000
591,2898,13E6,0027,0000
592,28A0,13E3,0027,0000
593,28A0,13E5,0026,0000
594,28A7,13E5,0025,0000
595,289A,13E4,0027,0000
596,2899,13E3,0027,0000
597,2895,13E3,0027,0000
598,2896,13E3,0027,0000
599,2893,13E2,0028,0000
600,288E,13E4,0028,0000
601,2891,13E2,0026,0000
602,2892,13E1,0027,0000
603,2898,13E5,0026,0000
604,289D,13E4,0027,0000
605,289F,13E4,0027,0000
606,28A5,13E4,0028,0000
607,28A6,13E5,0026,0000
608,28AC,13E2,0026,0000
609,28AA,13E2,0027,0000
610,28AC,13E3,0026,0000
611,28A4,13E1,0026,0000
612,289E,13E2,0027,0000
613,289E,13E3,0026,0000
614,289F,13E2,0027,0000
615,28A0,13E4,0028,0000
616,28A2,13E2,0025,0000
617,28A2,13E4,0027,0000
618,28A9,13E5,0027,0000
619,28B5,13E3,0027,0000
620,28B0,13E4,0026,0000
621,28B9,13E3,0027,0000
622,28B7,13E4,0027,0000
623,28BB,13E4,0028,0000
624,28B4,13E3,0027,0000
625,28B1,13E4,0027,0000
626,28AE,13E2,0025,0000
627,28AC,13E2,0027,0000
628,28AD,13E4,0026,0000
629,28AF,13E3,0025,0000
630,28AA,13E3,0025,0000
631,28AA,13E3,0026,0000
632,28AE,13E3,0028,0000
633,28B2,13E3,0026,0000
634,28B7,13E3,0027,0000
635,28BE,13E4,0026,0000
636,28BD,13E3,0028,0000
637,28BE,13E3,0026,0000
638,28BA,13E3,0027,0000
639,28B4,13E4,0028,0000
640,28B2,13E2,0026,0000
641,28AB,13E3,0028,0000
642,28A7,13E3,0026,0000
643,28AC,13E3,0027,0000
644,28AF,13E2,0027,0000
645,28B2,13E2,0027,0000
646,28B7,13E0,0027,0000
647,28BA,13E5,0026,0000
648,28C2,13E2,0026,0000
649,28C1,13E4,0028,0000
650,28C0,13E5,0028,0000
651,28BC,13E3,0028,0000
652,28B6,13E4,0026,0000
653,28B8,13E3,0026,0000
654,28B7,13E2,0027,0000
655,28B2,13E6,0027,0000
656,28B8,13E2,0026,0000
657,28B5,13E5,0027,0000
658,28BA,13E2,0026,0000
659,28BF,13E3,0027,0000
660,28C4,13E3,0026,0000
661,28C6,13E3,0027,0000
662,28CB,13E4,0027,0000
663,28CD,13E6,0027,0000
664,28CB,13E2,0027,0000
665,28CC,13E4,0028,0000
666,28C9,13E3,0027,0000
667,28C6,13E4,0028,0000
668,28C7,13E3,0027,0000
669,28C1,13E3,0027,0000
670,28C0,13E1,0027,0000
671,28BE,13E1,0028,0000
672,28BF,13E3,0028,0000
673,28C3,13E4,0027,0000
674,28C3,13E1,0027,0000
675,28CF,13E4,0027,0000
676,28D4,13E1,0027,0000
677,28D0,13E3,0027,0000
678,28D1,13E2,0026,0000
679,28CD,13E4,0027,0000
680,28CC,13E3,0026,0000
681,28C8,13E2,0027,0000
682,28C6,13E3,0025,0000
683,28C5,13E3,0027,0000
684,28C5,13E3,0027,0000
685,28C6,13E3,0027,0000
686,28CB,13E3,0027,0000
687,28CE,13E5,0027,0000
688,28D2,13E3,0027,0000
689,28D7,13E2,0027,0000
690,28D5,13E3,0027,0000
691,28DC,13E2,0026,0000
692,28DA,13E3,0027,0000
693,28D3,13E1,0029,0000
694,28CF,13E2,0027,0000
695,28CC,13E4,0026,0000
696,28CB,13E2,0026,0000
697,28C7,13E2,0027,0000
698,28C9,13E4,0026,0000
699,28C9,13E5,0028,0000
700,28CC,13E1,0025,0000
701,28CA,13E4,0029,0000
702,28D3,13E3,0027,0000
703,28D6,13E3,0026,0000
704,28DA,13E3,0027,0000
705,28DB,13E3,0027,0000
706,28D9,13E2,0026,0000
707,28D4,13E1,0027,0000
708,28D2,13E2,0025,0000
709,28CE,13E2,0027,0000
710,28CA,13E1,0027,0000
711,28C8,13E2,0026,0000
712,28CE,13E1,0026,0000
713,28CD,13E3,0027,0000
714,28D1,13E4,0027,0000
715,28DA,13E2,0027,0000
716,28D8,13E2,0027,0000
717,28DC,13E2,0026,0000
718,28DE,13E2,0027,0000
719,28DB,13E3,0027,0000
720,28D9,13E3,0027,0000
721,28D9,13E1,0027,0000
722,28D4,13E3,0028,0000
723,28CE,13E2,0026,0000
724,28C6,13E3,0028,0000
725,28C9,13E2,0028,0000
726,28CA,13E3,0027,0000
727,28CD,13E3,0028,0000
728,28CD,13E3,0027,0000
729,28D0,13E1,0027,0000
730,28CF,13E4,0026,0000
731,28DB,13E3,0028,0000
732,28DE,13E3,0028,0000
733,28DB,13E1,0028,0000
734,28DC,13E2,0029,0000
735,28D7,13E2,0026,0000
736,28D6,13E1,0028,0000
737,28D3,13E3,0028,0000
738,28CD,13E3,0027,0000
739,28CA,13E3,0026,0000
740,28CC,13E3,0027,0000
741,28CC,13E4,0027,0000
742,28D5,13E2,0027,0000
743,28D4,13E3,0028,0000
744,28D7,13E2,0028,0000
745,28DA,13E5,0027,0000
746,28E0,13E3,0028,0000
747,28E3,13E4,0028,0000
748,28E1,13E4,0027,0000
749,28DE,13E3,0026,0000
750,28DC,13E4,0027,0000
751,28DA,13E2,0026,0000
752,28D4,13E3,0026,0000
753,28D2,13E2,0026,0000
754,28CE,13E5,0026,0000
755,28D1,13E4,0027,0000
756,28DA,13E5,0028,0000
757,28DC,13E2,0026,0000
758,28DB,13E4,0027,0000
759,28E4,13E4,0027,0000
760,28E7,13E3,0028,0000
761,28E9,13E5,0028,0000
762,28E7,13E4,0029,0000
763,28E8,13E2,0026,0000
764,28E2,13E4,0026,0000
765,28DF,13E3,0027,0000
766,28DA,13E5,0027,0000
767,28DA,13E2,0028,0000
768,28D5,13E3,0028,0000
769,28D4,13E1,0026,0000
770,28CE,13E3,0027,0000
771,28D2,13E3,0027,0000
772,28D2,13E2,0028,0000
773,28E2,13E6,0027,0000
774,28E3,13E4,0027,0000
775,28E5,13E4,0026,0000
776,28E8,13E4,0025,0000
777,28E6,13E4,0028,0000
778,28E6,13E3,0027,0000
779,28E0,13E1,0029,0000
780,28E0,13E4,0028,0000
781,28DE,13E3,0026,0000
782,28D8,13E3,0027,0000
783,28D8,13E3,0028,0000
784,28D5,13E3,0028,0000
785,28D5,13E5,0028,0000
786,28D8,13E3,0027,0000
787,28D9,13E4,0028,0000
788,28DD,13E3,0028,0000
789,28E3,13E4,0025,0000
790,28EE,13E3,0027,0000
791,28EE,13E2,0028,0000
